,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '100', '0.01', 'None')",21.20002841949463,19.724092483520508,19.682415008544922,19.851516723632812,18.584988117218018,0.9822116163341368,0.9819334591107763,0.9808821427666881,0.9817601513561639,0.9816898054512398,0.9639825057885258,0.9590131317150816,0.9555851063829787,0.9550936617911214,0.9622764652134186,0.944,0.9382,0.9332,0.93,0.9422
"('RBF', '100', '0.1', 'Balanced')",19.710532188415527,18.85640263557434,19.511743545532227,18.535727500915527,20.1369948387146,0.9648505076095032,0.958051899012784,0.950135863174386,0.9610524623641099,0.9621806663862328,0.9463641052088705,0.9318675352877308,0.9260976274884101,0.9374835828736537,0.942390139335477,0.9168,0.8996,0.8916,0.9048,0.914
"('RBF', '100', '0.1', 'None')",18.542246103286743,17.87602210044861,17.99339985847473,18.13478994369507,19.162909030914307,0.9693560244964857,0.9650991153623258,0.9580167413823671,0.9660797817277357,0.9668125341386389,0.9411617426139209,0.9463325022962866,0.9383923849814914,0.9303677492733478,0.9470259013406223,0.906,0.9182,0.9068,0.8898,0.9186
"('RBF', '100', '100', 'Balanced')",36.81956648826599,36.3423855304718,36.46313738822937,40.2523877620697,38.163804054260254,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.8703117939448712,0.8651838402178846,0.0,0.2254,0.2322,0.7704,0.7624,0.2324
"('RBF', '100', '100', 'None')",25.942690134048462,24.538432359695435,22.500701427459717,21.763734817504883,23.316131114959717,0.5,0.5,0.5,0.5,0.5,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '100', '10', 'Balanced')",46.001283407211304,44.959211349487305,44.56680655479431,50.49673581123352,52.75122833251953,0.9171046521191577,0.8637155634890026,0.8585749834467636,0.7837593537685352,0.850304030085951,0.0005162622612287041,0.0,0.8703117939448712,0.0005245213742460005,0.0,0.2256,0.2322,0.7704,0.2378,0.2324
"('RBF', '100', '10', 'None')",30.019126653671265,29.23578906059265,27.39367389678955,30.1988525390625,28.20478892326355,0.8837816741892257,0.4498772626646286,0.44203088309254257,0.4083525001678202,0.5353436376339872,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '100', 'auto', 'Balanced')",20.305877923965454,18.985248565673828,19.34525489807129,17.4132137298584,18.624133110046387,0.9621787218912083,0.9535256162163606,0.9454604784699383,0.9582023894064818,0.9585010928849023,0.9430705821741371,0.9275165966671183,0.9207126342989256,0.9333683105981112,0.9381954685614693,0.9116,0.893,0.8834,0.8984,0.9078
"('RBF', '100', 'auto', 'None')",18.623042106628418,18.044442653656006,17.583529710769653,17.6750066280365,17.05662703514099,0.9663932794348333,0.9602362892827343,0.9532814303443435,0.9626430004840287,0.9632455228492321,0.9365792759051186,0.9392511128567688,0.9308026888098062,0.9283906882591093,0.9414976599063963,0.8984,0.9072,0.895,0.8868,0.91
"('RBF', '100', 'scale', 'Balanced')",50.10286283493042,51.524577617645264,53.37462329864502,53.666802406311035,52.19622611999512,0.5624088317844903,0.49297084480665476,0.5097476400331427,0.5365808310456789,0.5756160202486414,0.7207737594617325,0.5614834092387767,0.6489154824233359,0.7843745957832103,0.7865956617742565,0.6016,0.4608,0.5306,0.6666,0.6714
"('RBF', '100', 'scale', 'None')",41.48939514160156,37.77584171295166,36.35691523551941,37.74351453781128,35.52570199966431,0.5408054441929669,0.4572517112665044,0.473725807852204,0.5074980303206956,0.5448331702451883,0.823443579766537,0.7416954557533882,0.7925898109901115,0.848620608347088,0.8494025789660476,0.7096,0.6112,0.6686,0.7432,0.7454
"('RBF', '10', '0.01', 'Balanced')",22.936420917510986,21.942484140396118,21.392792463302612,22.061089754104614,24.238686561584473,0.981733709885126,0.9813597649940691,0.9805474598470951,0.9812452082913783,0.9814422582760133,0.9578544061302683,0.944067336410535,0.9424850786760716,0.9560203807991419,0.9538584993981543,0.9362,0.9176,0.9152,0.9344,0.931
"('RBF', '10', '0.01', 'None')",23.3766508102417,22.07918119430542,22.31454634666443,21.09395933151245,20.631227493286133,0.9813320943505548,0.9810452092054012,0.9802758691805877,0.981324039626768,0.9810525508570425,0.9632314862765406,0.9566719829877725,0.9552278464195563,0.9581335061568373,0.960625814863103,0.9432,0.9348,0.9326,0.9354,0.9396
