,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('0.1', '100000.0', 'None', 'ZandXY', 'Balanced')",11246.182052373886,9789.362823963165,11449.667541503906,9706.77715921402,10776.944353580475,0.8946687118216834,0.9330780350084698,0.9144645970064178,0.9004729817213561,0.9448387706590957,0.9000793021411578,0.931331592689295,0.8806284191331183,0.9115877583049962,0.8915628133505229,0.8488,0.8948,0.8298,0.8648,0.8486
"('0.1', '100000.0', 'None', 'ZandXZ', 'Balanced')",10612.544775724411,10060.597837924957,9024.412858963013,11124.831787109375,11591.015455007553,0.9267788994242546,0.9438954263128176,0.9113128429225056,0.9353000185770016,0.9462765054314911,0.9154387362272667,0.9378648333117136,0.8746659164439443,0.9345146379044684,0.8931483335717351,0.8726,0.9042,0.8218,0.898,0.8506
"('0.1', '100000.0', 'None', 'ZandYX', 'Balanced')",9969.326414823532,9937.689422130585,9664.566427230835,9950.51484632492,10903.7277302742,0.9117346573900962,0.9429743647656691,0.903083275542393,0.9321669228041141,0.9490193821788279,0.9069643806485913,0.937952430196484,0.8764044943820225,0.9314609636691574,0.8925454285305481,0.86,0.904,0.8218,0.8936,0.8498
"('0.1', '100000.0', 'None', 'ZandYY', 'Balanced')",10090.220202207565,11255.930767774582,10127.374845027924,11315.140860080719,10777.78778886795,0.9097206162213671,0.9286710333145116,0.9105712402497117,0.9151425081204015,0.9452339234515086,0.909211047971455,0.9272894012838988,0.8804786419924864,0.9216529787511407,0.8916249105225483,0.8626,0.889,0.8282,0.8798,0.8486
"('0.1', '100000.0', 'None', 'ZandYZ', 'Balanced')",9638.309926271439,11424.557330608368,9828.92568731308,11545.390760660172,11026.183404445648,0.8989861065059521,0.943100395256917,0.8941906874223775,0.9274082830909879,0.9458518146396451,0.9062705402918364,0.9364852578256917,0.8729189789123196,0.9303585246324478,0.892294471498138,0.8574,0.9022,0.8168,0.892,0.8496
"('0.1', '100000.0', 'None', 'ZandZX', 'Balanced')",9492.854678869247,11087.557977676392,9397.796175718307,10560.176009654999,9785.348014116287,0.916524564615103,0.9451358554488989,0.9030789226073348,0.9402392492639566,0.9473978554099612,0.9113052687317976,0.9370955216153247,0.8768226635189558,0.9352610030706243,0.8939393939393939,0.866,0.9028,0.8226,0.8988,0.8516
"('0.1', '100000.0', 'None', 'ZandZY', 'Balanced')",9650.575168848038,12040.27294588089,10974.505349636078,11740.03508591652,12051.226784229279,0.9040028661890924,0.9433533596837944,0.8988011329544447,0.9323819656719528,0.9483662641913678,0.906142894806222,0.9380760742567831,0.876127063392981,0.9323017408123792,0.8954882924043404,0.8576,0.9046,0.8214,0.895,0.8536
"('0.1', '100000.0', 'None', 'ZandZZ', 'Balanced')",9608.578370571136,11360.495550632477,9304.270454645157,11465.310521125793,10665.878301143646,0.9106942010288932,0.9483064935064935,0.8954308157102466,0.9431888267779035,0.945977187037238,0.9087076801475433,0.9392565729827742,0.8731301939058171,0.9370017999485729,0.8896541828095853,0.8614,0.9062,0.8168,0.902,0.8462
"('0.025', '1000', 'None', 'ZandZX', 'Balanced')",11155.204453229904,11188.019075393677,10477.820076465607,9845.377520084381,10445.143113136292,0.9308476155182871,0.9390811970638057,0.9410848568033281,0.9395056265797488,0.93937708516396,0.9074594884156957,0.9256176853055917,0.8194989435556896,0.9244208127611089,0.8879039176436946,0.8618,0.8856,0.7608,0.8806,0.8432
"('0.075', '1000', 'None', 'ZandZX', 'Balanced')",10174.827909469604,10308.109041690826,10201.538467884064,10153.213905096054,10403.90605378151,0.9393375165205244,0.9482985883681536,0.9432718630172575,0.9453541170576282,0.9483817989910694,0.9103855972054279,0.9336634953733872,0.8642867466396879,0.9334188582424631,0.886428982173663,0.8666,0.8982,0.8122,0.8962,0.842
"('0.125', '1000', 'None', 'ZandZX', 'Balanced')",10396.566950082779,10341.332841873169,10024.10764670372,9864.523296356201,10716.608769893646,0.9400814625551805,0.9507536984754374,0.943292023979632,0.9468580660778321,0.9492084253751982,0.9144234632382482,0.9374025974025973,0.8750535484792232,0.9334871203383314,0.8899411680298465,0.8722,0.9036,0.825,0.8962,0.8466
"('0.15', '1000', 'None', 'ZandZX', 'Balanced')",11344.356370210648,10392.667018175125,11777.99344086647,10723.200287103653,11905.84420633316,0.9400315410828176,0.9508813099943536,0.9389290084403411,0.9472620314232798,0.9491040577772021,0.91619812583668,0.938489488710096,0.8791240045506258,0.9342223361969484,0.8908647640900618,0.8748,0.9052,0.83,0.8974,0.8478
"('0.2', '1000', 'None', 'ZandZX', 'Balanced')",10225.1986784935,10146.26337146759,11254.644941568375,9766.095656394958,9524.952677965164,0.9261898260503711,0.9481183512140035,0.9339361919286961,0.941422773152292,0.9481964753946277,0.9136623653053079,0.939013336786223,0.8826105382116118,0.9347853939782191,0.8932038834951457,0.8702,0.9058,0.8338,0.8982,0.8504
"('0.3', '1000', 'None', 'ZandZX', 'Balanced')",10667.760620117188,10533.403775453568,11244.860052347183,10246.455948352814,9363.694522857666,0.9224296943134104,0.9321958215697346,0.9216971131563797,0.9059665951733573,0.9449823034563398,0.9113451539794695,0.9302994638420294,0.8878873239436621,0.9157127991675339,0.8947970268724986,0.867,0.8934,0.8408,0.8704,0.8528
