,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '10', '0.5', 'Balanced')",34.123159408569336,34.102410078048706,35.322149991989136,34.68129372596741,31.601396799087524,0.938461684921672,0.947164991530209,0.9435658006846022,0.9444104053726942,0.9468331326208039,0.9130551096843232,0.932295719844358,0.8495964783565664,0.9288894542679048,0.8897795591182365,0.87,0.8956,0.795,0.8882,0.846
"('RBF', '10', '1', 'Balanced')",32.31714200973511,34.64799690246582,32.4940767288208,32.34872651100159,33.491453409194946,0.9351745301112389,0.9496738565782045,0.9346528225003672,0.9457373662315145,0.9482651785933085,0.9168108611739652,0.9373784519642163,0.8659645072861059,0.9329751854694296,0.8923869490555237,0.875,0.9034,0.8142,0.8952,0.8496
"('RBF', '10', '5', 'Balanced')",32.29803657531738,31.867774486541748,32.07779812812805,32.745567321777344,31.374180555343628,0.9267236375153131,0.931613777526821,0.9220904810245251,0.9211706888689982,0.9425168651036762,0.9222016406456734,0.9407032567795511,0.8851437473445689,0.9361592806679512,0.9016323633782825,0.8824,0.9086,0.8378,0.9006,0.8614
"('RBF', '10', 'auto', 'Balanced')",35.19106340408325,35.496713161468506,34.411240339279175,37.54917001724243,34.25402641296387,0.9338229352711224,0.9420695652173914,0.943589398174654,0.9407922809743356,0.940949163133776,0.9094562014465578,0.9291195213941996,0.8214016578749058,0.9267301587301586,0.8885391329231649,0.8648,0.891,0.763,0.8846,0.8442
"('RBF', '10', 'scale', 'Balanced')",31.66427206993103,33.085909843444824,30.627235651016235,30.77304768562317,31.194106340408325,0.9301788999815175,0.9301743647656692,0.9208224023115459,0.9214580131615242,0.9429682494950096,0.921038685744568,0.9402907580477674,0.8848880068046499,0.9368651150829368,0.9011644419199091,0.8808,0.908,0.8376,0.9018,0.8608
"('RBF', '1', '0.05', 'Balanced')",41.59223008155823,42.59616231918335,39.682060956954956,40.35180735588074,41.11668920516968,0.9199645023502564,0.9290172783738,0.9315736937013717,0.926185803793086,0.9296078841515287,0.8972695323060287,0.9195014282004674,0.772877099356459,0.9157204138279081,0.8808468030324703,0.848,0.876,0.7106,0.8664,0.8334
"('RBF', '1', '0.1', 'Balanced')",37.32309436798096,37.34893035888672,38.90332555770874,37.47593092918396,38.91285800933838,0.9234427519130372,0.9318854884246189,0.9352787287413535,0.930215549513339,0.9331399724837126,0.9010781671159032,0.922138593303919,0.7785591498671669,0.9184343434343434,0.8846648563670143,0.8532,0.88,0.7166,0.8708,0.8386
"('RBF', '1', '0.5', 'Balanced')",34.37186288833618,35.76571249961853,34.68518352508545,34.764606952667236,33.82626748085022,0.9321648458099864,0.9400591756070018,0.9431300489751013,0.9388595972731213,0.9392272071668375,0.9085783326621023,0.9281997918834548,0.8114355231143552,0.9248921593504187,0.888284937777142,0.8638,0.8896,0.752,0.8816,0.8438
"('RBF', '1', '1', 'Balanced')",33.616968870162964,33.183135747909546,34.42772150039673,33.14230728149414,36.063541889190674,0.9357540835764393,0.9441892715979674,0.9428491701129311,0.9422525458936382,0.9435185314844442,0.9113551151580075,0.9315850967155653,0.8337801608579088,0.9283536585365852,0.8906361686919227,0.8676,0.8946,0.7768,0.8872,0.847
"('RBF', '1', '5', 'Balanced')",29.922449350357056,30.51180076599121,31.323524475097656,32.305402994155884,30.256002187728882,0.9307712240559268,0.934846753246753,0.9198805646260794,0.9264947449602847,0.9445055382654937,0.9198458061943374,0.9400778210116731,0.8709538195943028,0.938366718027735,0.8977499287952151,0.8794,0.9076,0.8206,0.904,0.8564
"('RBF', '1', 'auto', 'Balanced')",36.221182107925415,36.58116364479065,36.371947050094604,35.34351348876953,38.27015447616577,0.9268541299221409,0.9348664031620555,0.9388928103488052,0.934040385275756,0.9359069172305872,0.9037995149555376,0.9253770150806033,0.7940676656882436,0.9222784810126582,0.8863766456783055,0.8572,0.8852,0.7334,0.8772,0.8412
"('RBF', '1', 'scale', 'Balanced')",30.953033447265625,31.373329401016235,30.534988164901733,30.83768343925476,30.886776447296143,0.9321000639923618,0.9390830039525692,0.9204292635452456,0.9291088105652475,0.945344636249383,0.9187965921192758,0.9388125486129115,0.86580962010689,0.9372835706040785,0.8958927552766686,0.878,0.9056,0.8142,0.9022,0.854
"('RBF', '0.1', '0.0001', 'Balanced')",76.65953516960144,74.44716119766235,73.71097421646118,74.14097785949707,74.70043921470642,0.8629899386174864,0.8761928853754941,0.8813392194179394,0.8708941167198645,0.875012909199752,0.8756465032606252,0.8700564971751412,0.8729854615124535,0.8694177501413227,0.8631195998180992,0.7788,0.77,0.7746,0.769,0.7592
"('RBF', '0.1', '0.001', 'Balanced')",74.7274878025055,79.72021508216858,75.65370583534241,79.77731418609619,77.46468901634216,0.8629915639677493,0.8761962732919255,0.8813401358253199,0.8708952425987536,0.8750166287996808,0.8949633593113876,0.891243595714951,0.9012418687167356,0.8848554913294797,0.8868235294117648,0.8194,0.8132,0.833,0.8008,0.8076
"('RBF', '0.1', '0.01', 'Balanced')",60.49807834625244,60.212684631347656,63.00870728492737,60.49865794181824,61.85211801528931,0.8774715772677583,0.8889662337662338,0.8934818463134421,0.8840885165982695,0.8884198789423383,0.8731194248435628,0.8836718543919809,0.8457469621157971,0.8844415752098127,0.8732317736670293,0.8094,0.8236,0.7842,0.821,0.8136
"('RBF', '10000', '0.0001', 'Balanced')",38.4504280090332,34.61694049835205,36.02131938934326,36.54471302032471,37.577370405197144,0.9253975838936148,0.9329249011857708,0.9356615579246214,0.9329464813470014,0.9339221824686941,0.9067989808233875,0.923336360098586,0.8081732235437633,0.9199340185255679,0.8856447688564477,0.861,0.8818,0.7484,0.8738,0.8402
"('RBF', '10000', '0.001', 'Balanced')",35.754462480545044,37.017571210861206,37.459126472473145,38.932532787323,37.579671144485474,0.9266237945705872,0.9340081309994352,0.9372419024525582,0.9347625239952939,0.9350864172463407,0.9061913696060037,0.9229770100012987,0.8102923264311814,0.9222758445516891,0.8859598853868195,0.86,0.8814,0.7508,0.8776,0.8408
